profil,tytul,stanowisko,jednostka,wydzial,orcid,scopus_id,polon_id,researcharea,h_index_scopus,h_index_wos,sum_IF,sum_SNIP,sum_MEiN,n_pub,author_id,url,error
Marek Szymanowski,,,,,,,,,,,,,114.0,68.0,113,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/113?obiektId=Osoby,
Adam Szymanowski,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3715,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3715?obiektId=Osoby,
Edyta Szymańczyk-Kwapik,,,,,,,,,,,,,2074.0,129.0,1208,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1208?obiektId=Osoby,
Sylwia Szymańczyk,,adiunkt posiadający st. nauk. dr,,,0000-0003-2469-6113,15763522600,,,,,,,0.0,0.0,2510,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2510?obiektId=Osoby,
Maria Szymańska,,,,,,,,,,,,,188.0,85.0,976,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/976?obiektId=Osoby,
Agnieszka Szymańska-Mordel,,pełnomocnik ds. ochr. inf. niejawnych,,,,,,,,,,,0.0,0.0,2511,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2511?obiektId=Osoby,
Grzegorz Szymański,,pracownik wykwalifikowany,,,,,,,,,,,0.0,0.0,2512,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2512?obiektId=Osoby,
Julian Szymański,,doktorant,,,,,,,,,,,0.0,0.0,3299,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3299?obiektId=Osoby,
Mariusz Szymański,,technik,,,,,,,,,,,0.0,0.0,3643,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3643?obiektId=Osoby,
Agnieszka Szymczak,,kustosz,,,,,,,,,,,0.0,5.0,725,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/725?obiektId=Osoby,
Bartłomiej Szymczak,,asystent,,,0000-0002-3115-3267,58494053000,,,,,,,0.0,0.0,3323,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3323?obiektId=Osoby,
Dawid Szymczak,,młodszy bibliotekarz,,,,,,,,,,,0.0,0.0,3535,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3535?obiektId=Osoby,
Andrzej Szymczyk,,portier,,,,,,,,,,,0.0,0.0,2513,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2513?obiektId=Osoby,
Grażyna Szymczyk,,Kanclerz,,,,,,,,,,,0.0,0.0,2514,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2514?obiektId=Osoby,
Iwona Szymczyk,,starszy specjalista,,,,,,,,,,,0.0,0.0,2515,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2515?obiektId=Osoby,
Mariusz Szymczyk,,starszy specjalista ds. bhp,,,,,,,,,,,0.0,0.0,2516,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2516?obiektId=Osoby,
Aleksandra Szymczyk,,portier,,,,,,,,,,,0.0,0.0,3620,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3620?obiektId=Osoby,
Jerzy Szymona,,,,,,,,,,,,,105.0,111.0,1634,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1634?obiektId=Osoby,
Piotr Szypiło,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2517,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2517?obiektId=Osoby,
Natalia Szysiak,,asystent,,,,,,,,,,,380.0,9.0,3057,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3057?obiektId=Osoby,
Michał Szyszko,,referent,,,,,,,,,,,0.0,0.0,3490,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3490?obiektId=Osoby,
Katarzyna Szyszkowska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3519,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3519?obiektId=Osoby,
Joanna Szyszlak-Bargłowicz,,Profesor uczelni,,,0000-0001-9273-6725,55274095300,,,,,,,3350.0,138.0,587,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/587?obiektId=Osoby,
Piotr Ścibak,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2665,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2665?obiektId=Osoby,
Radosław Ścibior,,adiunkt posiadający st. nauk. dr,,,0000-0002-3556-4338,7801617594,,,,,,,1496.0,92.0,354,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/354?obiektId=Osoby,
Marek Ścibisz,,adiunkt posiadający st. nauk. dr,,,0000-0002-9336-1184,6507705350,,,,,,,323.0,77.0,294,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/294?obiektId=Osoby,
Piotr Ścibisz,,specjalista inżynieryjno-techniczny,,,,,,,,,,,19.0,3.0,720,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/720?obiektId=Osoby,
Brygida Ślaska,,Profesor,,,0000-0003-3933-2400,23985991800,,,,,,,5202.0,187.0,351,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/351?obiektId=Osoby,
Edyta Ślązak,,portier,,,,,,,,,,,0.0,0.0,3529,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3529?obiektId=Osoby,
Katarzyna Ślepecka,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,78.0,3.0,937,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/937?obiektId=Osoby,
Małgorzata Śliwa,,Z-ca Kwestora,,,,,,,,,,,0.0,0.0,2666,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2666?obiektId=Osoby,
Angelika Śliwka,,doktorant,,,,,,,,,,,0.0,0.0,3577,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3577?obiektId=Osoby,
Lidia Ślusarczyk,,asystent,,,,,,,,,,,0.0,0.0,3215,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3215?obiektId=Osoby,
Anna Śmiech,,Profesor uczelni,,,0000-0002-5816-4521,57221551387,,,,,,,3627.0,189.0,124,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/124?obiektId=Osoby,
Sylwia Śpiewak,,starszy specjalista,,,,,,,,,,,0.0,0.0,2667,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2667?obiektId=Osoby,
Klaudia Świca,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,179.0,25.0,561,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/561?obiektId=Osoby,
Leszek Świć,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,2668,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2668?obiektId=Osoby,
Małgorzata Świderska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3568,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3568?obiektId=Osoby,
Michał Świeca,,Profesor,,,0000-0002-6513-8399,22939761900,,,,,,,8567.0,227.0,633,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/633?obiektId=Osoby,
Izabela Świetlicka,,adiunkt posiadający st. nauk. dr hab.,,,0000-0003-1053-0948,55241708800,,,,,,,2833.0,63.0,590,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/590?obiektId=Osoby,
Tomasz Świetlicki,,portier,,,,,,,,,,,0.0,0.0,2669,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2669?obiektId=Osoby,
Agata Święciło,,Profesor uczelni,,,0000-0002-3351-576X,,,,,,,,1292.0,104.0,405,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/405?obiektId=Osoby,
Alicja Świstowska,,starszy specjalista inżynieryjno-techniczny,,,0000-0002-6525-1746,57203865514,,,,,,,362.0,20.0,547,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/547?obiektId=Osoby,
Agnieszka Śwital,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2670,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2670?obiektId=Osoby,
Teresa Tacyn,,portier,,,,,,,,,,,0.0,0.0,2671,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2671?obiektId=Osoby,
Katarzyna Tajchman,,Profesor,,,0000-0003-4725-9020,57190872001,,,,,,,3274.0,179.0,667,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/667?obiektId=Osoby,
Anna Tama,,doktorant,,,0000-0002-7130-2140,,,,,,,,0.0,0.0,3474,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3474?obiektId=Osoby,
Wojciech Tanaś,,Profesor,,,0000-0002-9544-8902,56131757300,,,,,,,1769.0,172.0,165,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/165?obiektId=Osoby,
Magdalena Tarała,,rzecznik patentowy,,,,,,,,,,,0.0,0.0,2672,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2672?obiektId=Osoby,
Joanna Tarasińska,,adiunkt posiadający st. nauk. dr,,,,6506964886,,,,,,,353.0,87.0,1049,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1049?obiektId=Osoby,
Kinga Tarczyńska,,specjalista,,,,,,,,,,,0.0,0.0,2673,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2673?obiektId=Osoby,
Dorota Targońska,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2674,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2674?obiektId=Osoby,
Małgorzata Targońska-Karasek,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,3456,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3456?obiektId=Osoby,
Zdzisław Targoński,,Profesor,,,0000-0001-5806-5286,6602390443,,,,,,,2624.0,206.0,270,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/270?obiektId=Osoby,
Monika Tarkowska-Kukuryk,,Profesor uczelni,,,0000-0001-5328-6944,6504534767,,,,,,,1560.0,92.0,426,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/426?obiektId=Osoby,
Andrzej Tarkowski,,,,,,,,,,,,,40.0,12.0,1668,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1668?obiektId=Osoby,
Iwona Taszkun,,Profesor uczelni,,,0000-0001-8906-5254,7801465230,,,,,,,1375.0,122.0,116,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/116?obiektId=Osoby,
Marcin Tatara,,adiunkt posiadający st. nauk. dr hab.,,,0000-0003-2211-874X,7003433203,,,,,,,2395.0,230.0,1388,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1388?obiektId=Osoby,
Jarosław Tatarczak,,,,,,,,,,,,,257.0,24.0,830,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/830?obiektId=Osoby,
Marek Tatarczak,,,,,,,,,,,,,42.0,10.0,896,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/896?obiektId=Osoby,
Maria Tendaj,,,,,,,,,,,,,198.0,136.0,1005,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1005?obiektId=Osoby,
Waldemar Teter,,Starszy wykładowca,,,0000-0003-1913-2081,,,,,,,,203.0,78.0,527,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/527?obiektId=Osoby,
Anna Teter,,adiunkt posiadający st. nauk. dr hab.,,,0000-0001-7808-8768,26327180400,,,,,,,3159.0,147.0,670,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/670?obiektId=Osoby,
Joanna Teter,,specjalista,,,,,,,,,,,0.0,0.0,2676,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2676?obiektId=Osoby,
Dorota Teterycz,,adiunkt posiadający st. nauk. dr,,,0000-0002-8714-9814,57210799527,,,,,,,1135.0,35.0,942,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/942?obiektId=Osoby,
Maria Tietze,,,,,,,,,,,,,374.0,123.0,91,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/91?obiektId=Osoby,
Przemysław Tkaczyk,,Profesor uczelni,,,0000-0001-7734-1872,15840701100,,,,,,,1564.0,107.0,321,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/321?obiektId=Osoby,
Sylwester Tkaczyk,,asystent,,,0000-0002-8071-8121,,,,,,,,80.0,10.0,900,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/900?obiektId=Osoby,
Ewelina Tkaczyk,,asystent,,,0000-0003-4495-7413,57220769754,,,,,,,1405.0,25.0,2677,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2677?obiektId=Osoby,
Lidia Tkaczyk,,specjalista,,,,,,,,,,,0.0,0.0,2678,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2678?obiektId=Osoby,
Regina Tkaczyk,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2679,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2679?obiektId=Osoby,
Sylwester Tkaczyk,,,,,,,,,,,,,0.0,0.0,3700,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3700?obiektId=Osoby,
Angelika Tkaczyk-Wlizło,,adiunkt posiadający st. nauk. dr,,,0000-0003-2261-6909,57214935823,,,,,,,2480.0,45.0,1186,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1186?obiektId=Osoby,
Bogusława Tkaczyk-Wolanin,,wykładowca,,,,,,,,,,,0.0,0.0,2681,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2681?obiektId=Osoby,
Ewa Tomaszewska,,Profesor,,,0000-0002-7574-2653,53464361200,,,,,,,13037.0,349.0,134,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/134?obiektId=Osoby,
Krzysztof Tomczuk,,Profesor,,,0000-0002-8119-0453,6603174648,,,,,,,2435.0,290.0,137,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/137?obiektId=Osoby,
Marta Tomczyńska-Mleko,,Profesor uczelni,,,0000-0002-6870-1060,24077663800,,,,,,,2953.0,106.0,632,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/632?obiektId=Osoby,
Magdalena Toporowska,,adiunkt posiadający st. nauk. dr,,,0000-0002-2653-9376,24464688600,,,,,,,2364.0,77.0,658,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/658?obiektId=Osoby,
Barbara Topyła,,adiunkt posiadający st. nauk. dr,,,0000-0002-0887-3805,8535751300,,,,,,,492.0,56.0,578,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/578?obiektId=Osoby,
Anna Tracz,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,3358,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3358?obiektId=Osoby,
Beata Trawińska,,,,,,,,,,,,,996.0,107.0,104,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/104?obiektId=Osoby,
Czesława Trąba,,,,,,,,,,,,,80.0,53.0,1344,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1344?obiektId=Osoby,
Adam Trejgel,,,,,,,,,,,,,6.0,3.0,3116,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3116?obiektId=Osoby,
Iwona Trembaczowska,,wykładowca,,,,,,,,,,,0.0,0.0,2682,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2682?obiektId=Osoby,
Aleksandra Trościańczyk,,adiunkt posiadający st. nauk. dr,,,0000-0002-6400-2131,56495581600,,,,,,,2220.0,58.0,825,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/825?obiektId=Osoby,
Jerzy Truchliński,,,,,,,,,,,,,263.0,119.0,174,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/174?obiektId=Osoby,
Iwona Tryk,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2683,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2683?obiektId=Osoby,
Jakub Tryk,,operator maszyn offsetowych,,,,,,,,,,,0.0,0.0,2684,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2684?obiektId=Osoby,
Sylwia Tryk,,starszy specjalista,,,,,,,,,,,0.0,0.0,2685,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2685?obiektId=Osoby,
Damian Tryniszewski,,referent,,,,,,,,,,,0.0,0.0,3487,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3487?obiektId=Osoby,
Joanna Trzcińska,,,,,,,,,,,,,52.0,13.0,1340,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1340?obiektId=Osoby,
Patryk Trzciński,,technik,,,,,,,,,,,0.0,0.0,3690,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3690?obiektId=Osoby,
Bernarda Turska,,starszy specjalista,,,,,,,,,,,4.0,2.0,2686,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2686?obiektId=Osoby,
Anna Tuszewska,,referent,,,,,,,,,,,0.0,0.0,3339,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3339?obiektId=Osoby,
Krzysztof Tutaj,,adiunkt posiadający st. nauk. dr,,,0000-0002-3742-3715,,,,,,,,1760.0,30.0,885,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/885?obiektId=Osoby,
Katarzyna Twardowska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2687,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2687?obiektId=Osoby,
Sylwia Twardowska,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3515,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3515?obiektId=Osoby,
Piotr Twardowski,,specjalista badawczo-techniczny,,,,,,,,,,,528.0,36.0,570,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/570?obiektId=Osoby,
Agnieszka Tylus,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2688,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2688?obiektId=Osoby,
Leszek Tymczyna,,Profesor,,,0000-0002-1743-6092,6602690516,,,,,,,1785.0,163.0,105,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/105?obiektId=Osoby,
Karolina Tymoszuk,,,,,,57189359250,,,,,,,205.0,32.0,3184,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3184?obiektId=Osoby,
Marzena Tywoniuk,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2689,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2689?obiektId=Osoby,
Kenneth O. Udeh,,,,,,,,,,,,,244.0,22.0,1619,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1619?obiektId=Osoby,
Agnieszka Ulman-Oleszek,,pracownik gospodarczy,,,,,,,,,,,0.0,0.0,3606,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3606?obiektId=Osoby,
Danuta Urban,,Profesor,,,0000-0002-3541-1753,55314835300,,,,,,,2384.0,230.0,26,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/26?obiektId=Osoby,
Krzysztof Urban,,kierowca,,,,,,,,,,,0.0,0.0,3430,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3430?obiektId=Osoby,
Renata Urban-Chmiel,,Profesor,,,0000-0001-8245-1646,6506984357,,,,,,,4511.0,225.0,385,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/385?obiektId=Osoby,
Bożena Urbaś,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2691,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2691?obiektId=Osoby,
Jose Luis Valverde Piedra,,Profesor,,,0000-0003-2916-946X,9940966700,,,,,,,1871.0,255.0,1447,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1447?obiektId=Osoby,
Viola Vambol,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,3345,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3345?obiektId=Osoby,
Kostiantyn Vasiukov,,doktorant,,,0000-0003-0061-5884,,,,,,,,825.0,72.0,3300,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3300?obiektId=Osoby,
Alina Voranava,,doktorant,,,,,,,,,,,0.0,0.0,3588,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3588?obiektId=Osoby,
Paweł Wach,,technik,,,,,,,,,,,0.0,0.0,3265,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3265?obiektId=Osoby,
Dariusz Wach,,adiunkt posiadający st. nauk. dr,,,0000-0001-6041-5695,35320627800,,,,,,,653.0,81.0,216,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/216?obiektId=Osoby,
Anna Wagner,,,,,,,,,,,,,156.0,63.0,74,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/74?obiektId=Osoby,
Joanna Wajs,,doktorant,,,0000-0003-2621-6398,,,,,,,,605.0,44.0,1341,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1341?obiektId=Osoby,
Magdalena Walasek-Janusz,,adiunkt posiadający st. nauk. dr,,,0000-0002-7085-2212,57212461969,,,,,,,2109.0,70.0,955,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/955?obiektId=Osoby,
Małgorzata Walczak,,referent,,,,,,,,,,,0.0,0.0,2694,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2694?obiektId=Osoby,
Wojciech Walczak,,doktorant,,,,,,,,,,,275.0,5.0,3301,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3301?obiektId=Osoby,
Wioleta Walczak,,referent,,,,,,,,,,,0.0,0.0,3492,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3492?obiektId=Osoby,
Ireneusz Walencik,,specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2695,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2695?obiektId=Osoby,
Aleksander Walkiewicz,,,,,,,,,,,,,181.0,124.0,1416,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/1416?obiektId=Osoby,
Grzegorz Walkiewicz,,pracownik wykwalifikowany,,,,,,,,,,,0.0,0.0,2696,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2696?obiektId=Osoby,
Barbara Walkiewicz,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3203,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3203?obiektId=Osoby,
Małgorzata Walkowiak,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,3621,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3621?obiektId=Osoby,
Ewa Walkowska,,Kwestor,,,,,,,,,,,0.0,0.0,2697,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2697?obiektId=Osoby,
Mirosław Waniewski,,adiunkt posiadający st. nauk. dr,,,,,,,,,,,0.0,0.0,3058,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3058?obiektId=Osoby,
Wiesław Wańkowicz,,adiunkt posiadający st. nauk. dr,,,0000-0001-8263-4717,57205247715,,,,,,,93.0,20.0,843,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/843?obiektId=Osoby,
Robert Waraczewski,,asystent,,,,,,,,,,,625.0,9.0,3302,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3302?obiektId=Osoby,
Marianna Warda,,,,,0000-0002-9606-4994,,,,,,,,736.0,149.0,50,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/50?obiektId=Osoby,
Irmina Warda,,starszy specjalista ds. informatyki,,,,,,,,,,,0.0,0.0,3547,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/3547?obiektId=Osoby,
Marta Wartacz,,pracownik pomocniczy,,,,,,,,,,,0.0,0.0,2698,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2698?obiektId=Osoby,
Adam Wasak,,starszy specjalista inżynieryjno-techniczny,,,,,,,,,,,0.0,0.0,2699,https://open.up.lublin.pl/Uczelnia/Publiczna/Wyszukiwarka/ProfilDetail/2699?obiektId=Osoby,
